id,pv1,pv2,pv3,pv4,pv5,pv6,pv7,load1,load2,load3,load4,load5,load6,load7,wind1,wind2,wind3,wind4,wind5,wind6,wind7,w
49,0.00355668,0.00372511,0.00466343,0.00385926,0.00332203,0.00318178,0.002989016,5542.388493629999,1014.4461365079999,14572.681494399994,1009.7697971500006,1409.5830299000002,18540.37318,20487.7611,0.07994309,0.11118714999999998,0.60070441,0.07944173,0.09897625,0.26442241000000005,0.25088939999999993,100
50,0,0,0,0,0,0,0,6174.500676954545,1037.196336181818,14390.108931818184,1055.0836569545454,1504.9623245454543,19071.08657,20202.477394545454,0.5495519545454546,0.8382718636363636,0.8430881363636361,0.8900373636363637,0.9106011363636364,0.7708607727272727,0.7823685454545455,22
51,0.01440812,0.006500267,0.008512827,0.005108307,0.006424813,0.01129168,0.013915507999999997,5762.623933893335,1005.8684008640001,14250.132695466666,1030.7897632799998,1441.480768,18036.029194666662,20183.177376666667,0.2865841599999999,0.30413176,0.3115699733333333,0.5523031599999999,0.8378889733333338,0.4203459333333333,0.5796815733333335,75
52,0.012147,0.006245643,0.008024,0.006124982,0.008871482,0.013006642857142857,0.019933089285714283,5864.421938160713,1067.9409343839286,14202.572283928566,1097.0650011250002,1556.3234360714284,18394.768533214283,20114.78834285714,0.1703914642857143,0.46043260714285716,0.30936646428571424,0.2958497142857143,0.3116137321428571,0.23193328571428576,0.2556282321428572,56
53,0.003034963,0.001668915,0.002018183,0.00139839,0.001649512,0.002191305,0.003860963,5429.341383024392,964.6580550207319,13786.918028170738,992.7851801219513,1376.9630226829267,17503.49865170731,19987.70097219512,0.16280628048780482,0.6244347317073171,0.7068422073170735,0.5393601829268292,0.6625174756097557,0.37554129268292674,0.48585204878048793,82
54,0.000921303,0.002204336,0.002121319,0.001907807,0.001672345,0.001660286,0.001980521,5395.497227235294,957.4725228991596,14089.804458235294,969.2295020840338,1341.3939628571427,17845.46134,19853.874702268906,0.079557966,0.068350244,0.17855856302521003,0.045861916,0.083536958,0.10475704201680672,0.40270277310924363,119
55,0.006462613,0.00656004,0.004176027,0.010828160000000002,0.009721053,0.005532547,0.005282307,5713.473248720002,977.9949552533332,13700.847826133331,1034.4308991999997,1434.0115641333334,17426.773571066664,19850.478542133333,0.4905586666666665,0.13970307999999998,0.43853821333333304,0.16699597333333335,0.37058450666666665,0.5378627466666666,0.6571080933333333,75
56,0.6054270000000002,0.5570904772727273,0.6028555000000001,0.48573893181818173,0.4274252954545456,0.6305907954545452,0.5773630454545455,6425.133031727273,1100.9824801863638,13389.298850227275,1222.5695711363635,1709.029119772727,18487.686121590912,19840.567427272726,0.3378445227272728,0.1204625,0.1379763863636364,0.06589575,0.083639136,0.17940431818181823,0.36993334090909086,44
57,0.4438709148936169,0.2273645319148936,0.31454244680851057,0.20192676595744677,0.2631220638297872,0.41896291489361687,0.4123116382978723,6416.243210808511,1116.2195200234041,13002.379632978722,1229.6045317021278,1747.5192710638294,17980.521377659574,19741.109239787234,0.18634955319148938,0.6256641702127659,0.6339588297872342,0.6717985319148936,0.7780433191489362,0.46185876595744696,0.4135271063829787,47
58,0.006960821,0.000934513,0.001182513,0.001173667,0.002119923,0.005045205,0.010426128205128206,5810.117625666668,945.4566540948719,13536.195488717949,1010.0396726923077,1414.444538461539,17162.33645,19618.431008461535,0.4708386923076925,0.5346184615384615,0.8053303589743588,0.5163190512820514,0.7189066666666667,0.6596562051282051,0.7657774102564104,39
