t,Denmark,Estonia,Finland,Latvia,Lithuania,Sweden,Norway
06/01/2030 11:00,0,0,0,0,0,0.741092,0.8366
06/01/2030 12:00,0,0,0,0,0,0.736501,0.834351
06/01/2030 13:00,0,0,0,0,0,0.735705,0.840535
06/01/2030 14:00,0,0,0,0,0,0.740664,0.844733
06/01/2030 15:00,0,0,0,0,0,0.741521,0.844957
06/01/2030 16:00,0,0,0,0,0,0.741215,0.843496
06/01/2030 17:00,0,0,0,0,0,0.737235,0.846344
06/01/2030 18:00,0,0,0,0,0,0.726583,0.849904
06/01/2030 19:00,0,0,0,0,0,0.705951,0.846082
06/01/2030 20:00,0,0,0,0,0,0.700808,0.821197
06/01/2030 21:00,0,0,0,0,0,0.649382,0.809242
06/01/2030 22:00,0,0,0,0,0,0.621954,0.784994
06/01/2030 23:00,0,0,0,0,0,0.561651,0.751602
07/01/2030 00:00,0,0,0,0,0,0.551733,0.748042
07/01/2030 01:00,0,0,0,0,0,0.549039,0.736799
07/01/2030 02:00,0,0,0,0,0,0.551671,0.739722
07/01/2030 03:00,0,0,0,0,0,0.557426,0.751115
07/01/2030 04:00,0,0,0,0,0,0.607751,0.766143
07/01/2030 05:00,0,0,0,0,0,0.71593,0.796912
07/01/2030 06:00,0,0,0,0,0,0.740909,0.813739
07/01/2030 07:00,0,0,0,0,0,0.753888,0.830192
07/01/2030 08:00,0,0,0,0,0,0.759826,0.843646
07/01/2030 09:00,0,0,0,0,0,0.755296,0.845445
07/01/2030 10:00,0,0,0,0,0,0.755785,0.849792
07/01/2030 11:00,0,0,0,0,0,0.772805,0.851404
07/01/2030 12:00,0,0,0,0,0,0.769499,0.846869
07/01/2030 13:00,0,0,0,0,0,0.765887,0.845557
07/01/2030 14:00,0,0,0,0,0,0.765887,0.840835
07/01/2030 15:00,0,0,0,0,0,0.765826,0.834202
07/01/2030 16:00,0,0,0,0,0,0.766132,0.827381
07/01/2030 17:00,0,0,0,0,0,0.765642,0.824195
07/01/2030 18:00,0,0,0,0,0,0.763744,0.828955
07/01/2030 19:00,0,0,0,0,0,0.751377,0.821197
07/01/2030 20:00,0,0,0,0,0,0.73044,0.822434
07/01/2030 21:00,0,0,0,0,0,0.687584,0.805232
07/01/2030 22:00,0,0,0,0,0,0.616444,0.779672
07/01/2030 23:00,0,0,0,0,0,0.555283,0.723007
08/01/2030 00:00,0,0,0,0,0,0.544141,0.719072
08/01/2030 01:00,0,0,0,0,0,0.545243,0.71911
08/01/2030 02:00,0,0,0,0,0,0.543284,0.719597
08/01/2030 03:00,0,0,0,0,0,0.550018,0.724731
08/01/2030 04:00,0,0,0,0,0,0.599425,0.735862
08/01/2030 05:00,0,0,0,0,0,0.703747,0.776674
08/01/2030 06:00,0,0,0,0,0,0.75701,0.815725
08/01/2030 07:00,0,0,0,0,0,0.77054,0.833564
08/01/2030 08:00,0,0,0,0,0,0.772438,0.836075
08/01/2030 09:00,0,0,0,0,0,0.772254,0.844658
08/01/2030 10:00,0,0,0,0,0,0.77305,0.856463
08/01/2030 11:00,0,0,0,0,0,0.772315,0.859836
08/01/2030 12:00,0,0,0,0,0,0.767785,0.845445
08/01/2030 13:00,0,0,0,0,0,0.769928,0.845332
08/01/2030 14:00,0,0,0,0,0,0.768887,0.841922
08/01/2030 15:00,0,0,0,0,0,0.770356,0.845744
08/01/2030 16:00,0,0,0,0,0,0.770295,0.851891
08/01/2030 17:00,0,0,0,0,0,0.766561,0.838586
08/01/2030 18:00,0,0,0,0,0,0.766744,0.832965
08/01/2030 19:00,0,0,0,0,0,0.745623,0.814976
08/01/2030 20:00,0,0,0,0,0,0.727378,0.7959
08/01/2030 21:00,0,0,0,0,0,0.695053,0.769928
08/01/2030 22:00,0,0,0,0,0,0.668238,0.754638
08/01/2030 23:00,0,0,0,0,0,0.622689,0.744257
09/01/2030 00:00,0,0,0,0,0,0.609404,0.73841
09/01/2030 01:00,0,0,0,0,0,0.609771,0.732751
09/01/2030 02:00,0,0,0,0,0,0.608914,0.737736
09/01/2030 03:00,0,0,0,0,0,0.608485,0.73901
09/01/2030 04:00,0,0,0,0,0,0.621587,0.735599
09/01/2030 05:00,0,0,0,0,0,0.651831,0.749129
09/01/2030 06:00,0,0,0,0,0,0.676074,0.765656
09/01/2030 07:00,0,0,0,0,0,0.688441,0.780422
09/01/2030 08:00,0,0,0,0,0,0.698543,0.794476
09/01/2030 09:00,0,0,0,0,0,0.704114,0.812015
09/01/2030 10:00,0,0,0,0,0,0.704849,0.815763
09/01/2030 11:00,0,0,0,0,0,0.705706,0.807743
09/01/2030 12:00,0,0,0,0,0,0.69291,0.807181
